护栏 横杆 连接 装置   本 实用新型 涉及 护栏 横杆 连接 装置 ， 包括 上盖 、 下盖 及 套管 ， 所述 上盖 与 下 盖 组合 安装 ， 套管 将 上 盖 与 下 盖 固定 连接 ， 上盖 与 下 盖 安装 后 的 组合体 包括 位于 竖直 向且 两端 贯穿 的 空腔 ， 该 空腔 的 两侧 设有 向 水平 向 延伸 的 安装 腔 ， 套管 呈环 形状 ， 空腔 下方 开口 的 内壁 设有 定位 凹槽 。 本 实用新型 采用 塑料 ABS 一体 注塑 而成 ， 具有 强度 好 韧性 高 的 特点 ， 相比 金属件 尤其 适用 于 室外 露天 环境 ， 解决 了 金属件 会 生锈 腐蚀 ， 后期 不好 拆卸 等 问题 ， 塑料件 轻便 ， 拆卸 方便 ， 可 快速 完成 装配 且 制造 成本低 。 
一种 变径 管 加工 模具   本 实用新型 公开 了 一种 变径 管 加工 模具 ， 包括 上 模具 和 下 模具 ， 上 模具 和 下 模具 均是由 一个个 间隔 的 大 半圆 组成 ， 所述 变径 管 加工 模具 可 根据 需要 做成 各种 型式 ， 并 使 上 模具 和 下 模具 的 直径 大小 相对 应 配合 ， 上 模具 通过 燕尾 槽 与 压力机 的 压板 连接 ， 下 模具 通过 燕尾 槽 与 放置 在 地面 的 厚 钢板 连接 ， 上 模具 可 随 需要 移动 ， 下 模具 固定 在 厚 钢板 上 不可 动 。 本 实用新型 结构 简单 ， 操作 方便 ， 解决 了 现有 技术 变径 管 生产 过程 复杂 导致 加工 速度慢 生产 周期长 ， 加工 的 变径 管 强度 差 和 生产 效率 低 ， 灵活性 不好 以及 生产成本 高 的 问题 。 

用于 网架 杆件 的 改进 锥头   本 实用新型 属于 网架 杆件 生产 制造 领域 ， 具体 是 一种 用于 网架 杆件 的 改进 锥头 ， 锥头 是 由 内 设有 圆孔 的 底板 和 具有 管状 结构 的 椎体 构成 ， 底板 与 椎体 的 尾端 采用 激光 焊接 工艺 焊接 连接 为 一体 ， 底板 内 设有 的 圆孔 小于 椎体 的 内径 ， 椎体 的 开口 边缘 采用 多层次 结构 ， 椎体 的 开口处 边缘 采用 两层 设计 ， 其中 椎体 最 外层 边缘 与 垂直 方向 的 夹角 α 为 锐角 ， α 的 大小 为 30 ° ， 与 现有 技术 相比 ， 本 实用新型 具有 工艺 简单 、 可靠 、 快捷 等 优点 ， 采用 激光 焊接 工艺 焊接 加强 了 其 抗拉强度 ， 又 由于 锥头 的 开口处 边缘 采用 多层次 结构 ， 便于 椎体 之间 的 连接 ， 方便 运输 与 安装 。 

一种 拼接 Z 型钢   本 实用新型 是 一种 拼接 Z 型钢 ， 包括 L 型钢 和 一 字型 钢 ， L 型钢 与 一 字型 钢 焊接 而成 ， L 型钢 的 短边 为 Z 型钢 的 底板 ， L 型钢 的 长边 为 Z 型钢 的 腹板 ， 一 字型 钢为 Z 型钢 的 翼板 ， 在 长边 的 一侧 的 下端 设置 有 长边 滑槽 ， 在 短边 的 一侧 是 一端 设置 有 短边 滑槽 ， 在 长边 滑槽 与 短边 滑槽 内 滑入 设置 有 减少 L 型钢 内应力 的 支撑 片 ， 在 支撑 片 的 上端 设置 有 插入 到 长边 滑槽 的 上 滑片 ， 在 支撑 片 的 下端 设置 有 插入 到 短边 滑槽 的 下滑 片 ， 在 一 字型 钢 的 下方 、 与 L 型钢 焊接 处 焊接 有 支撑 角钢 。 本 实用新型 的 结构 简单 、 设计 合理 ， 不仅 减少 后期 使用 过程 中 容易 断裂 的 缺陷 ， 并且 还 能够 减少 内应力 对 Z 型钢 造成 的 影响 ， 减少 变形 。 

箱体 十字 柱   本 实用新型 公开 了 一种 箱体 十字 柱 , 包括 箱体 柱 和 安装 连接 于 箱体 柱 内侧 的 十字 柱 ， 所述 箱体 柱 包括 侧板 和 盖板 ， 在 所述 箱体 柱 内部 设置 有 平行 的 内 隔板 ， 在 所诉 箱体 柱 开口 一端 的 四面 侧板 中间 开 有 连接 槽 ， 用于 与 十字 柱 连接 ， 所述 十字 柱 包括 一块 大 腹板 和 两块 小腹 板 ， 所述 十字 柱 一端 伸入 箱体 柱 内侧 与 箱体 柱 固定 连接 ， 一端 露出 所述 箱体 柱 ， 在 所述 十字 柱 与 箱体 柱 连接 的 部分 ， 在 大 腹板 和 小腹 板 的 端 部分 别 设置 有 向 外 延伸 的 榫头 ， 并且 所述 榫头 的 厚度 小于 大 腹板 和 小腹 板 的 厚度 ， 所述 榫头 固定 连接 于 所述 连接 槽内 。 本 实用新型 的 箱体 十字 柱 , 箱体 柱 和 十字 柱 之间 的 连接 采用 连接 槽 和 榫头 相配合 的 形式 ， 将 焊接 缝 设置 为 L 型 ， 使得 结构 稳定 ， 连接 牢固 ， 并且 受力 均匀 。 

用于 网架 杆件 的 锥头 夹具 工装   本 实用新型 属于 网架 杆件 生产 制造 领域 ， 具体 是 一种 用于 网架 杆件 的 锥头 夹具 工装 ， 包括 夹具 杯体 和 夹具 底部 ， 夹具 杯体 与 夹具 底部 焊接 在 一起 ， 夹具 杯体 内部 形成 一个 容置 腔体 用来 放置 锥头 ， 夹具 杯体 的 内壁 与 锥头 的 外壁 紧密结合 ， 夹具 底部 与 锥头 底部 的 结合部 还 设置 有 两块 磁铁 可以 吸附 在 锥头 底部 ， 本 实用新型 能够 利用 磁铁 的 吸力 固定 网架 锥头 ， 将 高强 栓 放入 圆管 内 ， 不需 进行 点焊 ， 利用 自动 焊 的 自动 夹紧 及 自动 升降 进行 装配 ， 装配 后 直接 进行 焊接 ， 减少 点焊 工序 ， 提高 生产 效率 。 

一种 仿形 切割机   本 实用新型 公开 了 一种 仿形 切割机 ， 包括 机体 和 连接 臂 ， 还 包括 顶端 夹板 、 滚轮 和 切割 钻 ， 顶端 夹板 、 滚轮 和 切割 钻均 通过 螺丝 与 连接 臂 连接 ， 滚轮 设在 顶端 夹板 的 下部 ， 顶端 夹板 中 设有 若干个 定位 孔 ， 滚轮 的 上部 沿 顶端 夹板 的 定位 孔 滚动 ， 滚轮 具有 磁性 能够 保持 切割 时 滚轮 与 定位 孔 时刻 紧密 接触 ， 切割 钻 设在 滚轮 的 正 下部 并 随 滚轮 的 转动 而 转动 ， 切割 钻 的 下面 设有 导向 模具 ， 将 切割 产品 放在 所述 切割 钻 的 下面 ， 并 紧贴 所述 导向 模具 滑动 来 调节 切割 位置 ， 最后 用 限位 板 对 切割 产品 限位 实施 切割 。 本 实用新型 切割 速度 快 、 精确度 高 、 质量 好 、 效率高 、 方便 工人 操作 降低 了 劳动强度 ， 减少 了 工序 节省成本 。 

网架 杆件 自动 喷漆 箱   本 实用新型 属于 网架 杆件 生产 制造 领域 ， 具体 是 一种 网架 杆件 自动 喷漆 箱 ， 包括 箱体 、 支撑 脚 和 封盖 ， 箱体 为 上下 结构 ， 箱体 的 上部 为 采用 钢板 焊接 而成 的 正方体 ， 箱体 的 下部 为 采用 角钢 焊接 而成 的 棱台 ， 支撑 脚 采用 钢条 焊接 在 箱体 四周 ， 封盖 与 箱体 可 拆分 ， 箱体 上方 正中 位置 设置 有 前后 贯通 的 圆形 杆件 出入口 ， 封盖 的 正中 位置 设置 有 方形 的 第一 喷漆 口 ， 箱体 下部 的 棱台 表面 设置 有 左右 对称 的 方形 第二 喷漆 口 和 第三 喷漆 口 ， 本 实用新型 披露 的 网架 杆件 自动 喷漆 箱 使得 喷漆 流程 处于 密封 环境 中 ， 避免 了 油漆 对 环境污染 和 对 人体 伤害 ， 且 自动 喷漆 箱 采用 三 把 喷枪 同时 对 杆件 表面 进行 喷漆 ， 使得 喷漆 流程 一次性 完成 ， 提高 了 效率 。 

网架 杆件 打码 切割 一体 设备   本 实用新型 属于 网架 杆件 生产 制造 领域 ， 具体 是 一种 网架 杆件 打码 切割 一体 设备 ， 连接 在 网架 杆件 的 旋切机 的 出料 口 一端 ， 网架 杆件 穿过 旋切机 传送 至定 长 装置 上 ， 定 长 装置 包括 固定 在 箱体 式 框架 上 的 行走 轨道 和 限位 装置 ， 以及 活动 地 连接 箱体 式 框架 上 的 行走 装置 ， 箱体 式 框架 的 顶部 位于 行走 轨道 的 中间 部位 还 设有 支撑 滚轮 ， 限位 装置 连接 在 行走 装置 的 行程 末端 ， 行走 装置 连接 在 行走 轨道 往复运动 ， 并且 行走 装置 通过 电 连接 在 旋切机 上 协同工作 ， 行走 装置 朝向 旋切机 的 一侧 还 固定 有 锥形 压头 ， 锥形 压头 伸 入网 架 杆件 的 端部 内 ， 将 网架 杆件 挤紧 ， 便于 旋切机 加工 ， 行走 装置 的 行程 末端 还 设置 有限 位板 ， 限位 板 采用 钢板 构成 ， 限位 板上 焊接 有 打码机 。 

网架 杆件 组件 生产线 用 自动 下 料 装置   本 实用新型 公开 了 网架 杆件 组件 生产线 用 自动 下 料 装置 ， 包括 支撑 斜轨 、 重力 轨道 和 传送 装置 ， 支撑 斜轨 包括 至少 两组 ， 每 一组 设在 一组 支撑 滚轮 组 外侧 ， 每 一组 支撑 斜轨 固定 连接 在 自动 焊接 装置 上 ； 传送 装置 与 网架 杆件 的 焊接 方向 平行 ， 并且 传送 装置 一端 连接 重力 轨道 ， 另一端 连接 抛丸机 ， 传送 装置 包括 若干 传动 滚 ； 重力 轨道 包括 左 轨道 和 右 轨道 ， 左 轨道 的 一端 插入 其中 一组 支撑 斜 轨内 靠近 支撑 滚轮 组 位置 ， 另一端 插入 传送 装置 的 传动 滚 之间 。 本 实用新型 的 自动 下 料 装置 ， 实现 了 生产线 的 自动 焊接 装置 和 抛丸机 之间 的 网架 杆件 组件 的 自动 传送 ， 保证 了 网架 杆件 组件 的 质量 ， 提高 了 其 在 装配 以及 加工过程 的 自动化 程度 ， 缩短 了 其 加工 周期 ， 降低 了 相应 的 成本 支出 。 

一种 十字 钢柱 结构   本 实用新型 涉及 建筑 钢结构 领域 ， 具体 是 一种 针对 建筑 钢结构 行业 中 的 十字 钢柱 结构 ， 包括 柱身 、 柱头 和 柱脚 ， 柱身 的 一端 与 柱头 焊接 在 一起 ， 柱身 的 另一端 与 柱脚 焊接 在 一起 ， 柱头 和 柱脚 的 形状 为 正方形 ， 柱脚 的 面积 大于 柱头 的 面积 ， 柱头 的 面积 大于 柱身 横截面 积 ， 柱身 的 横截面 为 “ 十 ” 字形 ， 柱身 由 两个 T 型钢 、 一个 腹板 和 四个 翼板 焊接 而成 ， T 型钢 关于 腹板 对称 ， 翼板 位于 腹板 和 T 型钢 横板 之间 ， 翼板 垂直 焊接 在 腹板 上 ， 翼板 垂直 焊接 在 T 型钢 横板 上 ， 四个 翼板 和 两个 T 型钢 横板 构成 柱身 的 外 表面 。 

一种 制作 Z 字形 钢板 的 设备   本 实用新型 公开 了 一种 制作 Z 字形 钢板 的 设备 ， 包括 底 钢板 、 若干个 限位 板 、 垫板 、 龙门架 、 千斤顶 和 辅助 钢板 ， 限位 板上 设有 限位 孔 ， 限位 板 的 个数 为 4 个 ， 通过 钢板 条 插入 所述 限位 板 的 限位 孔中 对 所要 加工 的 钢板 进行 限位 ， 后 再 用 楔子 夯实 ， 底 钢板 下部 直接 与 地面 接触 ， 底 钢板 上部 设有 限位 板 、 垫板 、 龙门架 、 千斤顶 和 辅助 钢板 ， 底 钢板 通过 焊接 分别 与 限位 板 和 龙门架 连接 ， 在 限位 板 和 龙门架 之间 并 紧靠 限位 板处 设有 垫板 ， 千斤顶 设置 在 龙门架 内 ， 千斤顶 的 下部 设有 辅助 钢板 ， 辅助 钢板 与 千斤顶 通过 焊接 连接 在 一起 。 本 实用新型 结构 简单 ， 使用方便 ， 产生 的 Z 字形 钢 外形 美观 ， 没有 破坏 原来 的 钢 强度 ， 加工 速度 快 ， 节省成本 ， 减少 劳动量 ， 适合 大规模 生产 。 

网架 杆件 自动 清渣 设备   本 实用新型 属于 网架 杆件 生产 制造 领域 ， 具体 是 一种 网架 杆件 自动 清渣 设备 ， 包括 横跨 设置 在 传输 机上 的 横架 和 清渣 切刀 ， 清渣 切刀 固定 在 横 架上 ， 清渣 切刀 的 数量 有 两个 ， 清渣 切刀 由 钢条 、 弹簧 和 铲刀 组成 ， 弹簧 连接 的 一端 与 铲刀 焊接 在 一起 ， 弹簧 的 另一端 与 钢条 焊接 在 一起 ， 钢条 固定 在 横 架上 ， 清渣 切刀 的 高度 与 传输 机上 的 网架 杆件 高度一致 ， 本 实用新型 将 清渣 切刀 固定 在 传输 机上 不 需要 人工 抓取 ， 使得 杆件 在 传输 过程 中 就 完成 了 表面 残渣 的 清理 操作 ， 不 需要 人工 操作 ， 降低 了 工作 强度 ， 提高 了 生产 效率 。 

网架 杆件 组件 生产线 用 自动 上 料 装置   本 实用新型 公开 了 网架 杆件 组件 生产线 用 自动 上 料 装置 ， 采用 PLC 控制 装置 控制 设置 在 重力 轨道 一端 的 推杆 装置 ， 推杆 装置 将 网架 杆件 从定 长 装置 的 传输 设备 上 推送 至 重力 轨道 ， 重力 轨道 借助 重力 的 作用 。 传送 至 装配 区 的 网架 杆件 ， 通过 设备 或者 操作 人员 按照 设计 的 锥头 或者 封板 ， 进行 配对 ， 然后 一起 借助 重力 轨道 将 网架 杆件 以及 其 对应 的 锥头 或者 封板 传送 至 自动 焊接 装置 进行 焊接 。 此外 ， 该 装置 为了 避免 配对 好 的 网架 杆件 与 锥头 或者 封板 堵塞 在 自动 焊接 装置 一旁 ， 还 设置 了 挡板 ， 挡板 连接 PLC 控制 装置 和 挡板 动力源 ， 进一步 实现 自动控制 。 最终 实现 了 将 网架 杆件 自动 地 从 下 料定 长 装置 直接 自动 运送 至 自动 焊接 装置 ， 减轻 了 操作 人员 的 劳动强度 ， 缩短 了 加工 周期 。 

螺栓 球网 架 总成 结构   本 实用新型 公开 了 螺栓 球网 架 总成 结构 ， 包括 螺栓 球 ， 螺栓 球 水平 直径 上端 位置 向 内 加工 有 四个 相互 呈 120 ° 角 的 第一 螺纹 孔 ， 螺栓 球 水平 直径 所在位置 向 内 加工 有 四个 相互 呈 90 ° 角 的 第二 螺纹 孔 ， 螺栓 球 竖直 直径 所在位置 下端 加工 有 第三 螺纹 孔 ， 每个 第一 螺纹 孔内 通过 第一 高强 螺栓 均 紧固 连接 圆 钢管 腹杆 ， 每个 第二 螺纹 孔内 通过 第二 高强 螺栓 均 紧固 连接 圆钢 管弦 杆 ， 第三 螺纹 孔 通过 第三 高强 螺栓 紧固 连接 支托 ； 每个 第一 高强 螺栓 、 每个 第二 高强 螺栓 以及 第三 高强 螺栓 与 螺栓 球 之间 还 设置 高强 止口 结构 ； 本 实用新型 制作 简单 ， 容易 操作 ， 高强 螺栓 与 螺栓 球内 的 连接 更加 稳定 、 牢靠 ， 杜绝 了 安全隐患 ， 延长 使用 时间 ， 实现 终端 稳定 连接 ， 降低 安装 成本 。 

圆 钢管 柱 与 混凝土 梁 的 环梁 连接 节点   本 实用新型 公开 了 一种 圆 钢管 柱 与 混凝土 梁 的 环梁 连接 节点 ， 包括 沿 圆钢 柱管 周向 向往 依次 布置 的 若干根 菱形 钢筋 ， 若干根 菱形 钢筋 之间 填充 混 泥土 形成 一个 菱形 混凝土 环梁 ； 同时 每 一根 菱形 钢筋 的 四个 拐点 直接 与 混凝土 梁 连接 。 本 实用新型 的 圆 钢管 柱 与 混凝土 梁 的 环梁 连接 节点 ， 将 圆环 钢筋 改为 菱形 钢筋 ， 即 圆管 钢柱 与 混凝土 梁 的 连接 形式 改为 菱形 混凝土 环梁 连接 节点 ， 这种 方案 的 优点 有 很多 ， 主要 有 ： 1 . 菱形 钢筋 相比 圆形 钢筋 更 容易 加工 ， 只要 放样 定 好 钢筋 弯折 角度 和 每段 钢筋 的 长度 即可 。 2 . 菱形 梁 的 模板 制作 方便 ， 精度 容易 保证 。 3 . 钢筋 接头处 由于 是 直段 方便 气压 焊接 ， 施工 效率 大大提高 。 

稳固 型 网架 结构   本 实用新型 提供 一种 稳固 型 网架 结构 ， 包括 架杆 、 节点 螺栓 球 、 支座 球 、 支托 件 ， 架杆 的 两端 分别 焊接 有 锥头 ， 锥头 设有 高强 螺栓 ， 高强 螺栓 设有 无纹母 和 顶丝 ， 节点 螺栓 球 设有 若干 设有 内丝 的 孔 ， 支座 球 包括 底座 、 边板 和 支点 螺栓 球 ， 底座 的 侧部 设有 边板 ， 底座 设有 球槽 ， 球槽 采用 弧形 球槽 或 半球形 球槽 ， 球 槽内 焊接 有 支点 螺栓 球 ， 边板 设有 若干 螺孔 ； 该种 稳固 型 网架 结构 ， 结构设计 合理 ， 安装 便捷 ， 成本低 ， 增加 了 固定 面 使得 结构 更加 的 稳固 ， 提高 使用 的 安全性 。 

几形 钢管 桁架 结构   本 实用新型 涉及 一种 几形 钢管 桁架 结构 ， 包括 ： 上部 横杆 、 中部 横杆 和 下部 横杆 ； 上部 横杆 沿 左右两端 向下 斜 向 延伸 具有 上 左 斜杆 和 上 右 斜杆 ， 上 左 斜杆 沿 水平 方向向 左 延伸 具有 上 左平杆 ； 上右 斜杆 沿 水平 方向向 右 延伸 具有 上右 平杆 ； 上 左平杆 、 上右 平杆 、 上 左 斜杆 、 上右 斜杆 与 上部 横杆 的 纵 截面 构成 一个 几 字型 ； 中部 横杆 沿 左右两端 向下 斜 向 延伸 具有 中 左 斜杆 和 中右 斜杆 ； 中 左 斜杆 沿 水平 方向向 左 延伸 具有 中 左平杆 ； 中右 斜杆 沿 水平 方向向 右 延伸 具有 中右 平杆 ； 中 左平杆 和 所述 中右 平杆 与 所述 下部 横杆 相连接 ； 中 左平杆 、 中右 平杆 、 中 左 斜杆 、 中右 斜杆 与 中部 横杆 的 纵 截面 也 呈 几 字型 ； 中 左 斜杆 、 中右 斜杆 、 中部 横杆 与 下部 横杆 构成 一个 等腰 梯形 。 

一种 采光 房顶 结构 用 轻型 钢结构   本 实用新型 提供 一种 采光 房顶 结构 用 轻型 钢结构 ， 所述 采光 房顶 结构 设置 在 轻钢 房体 的 顶部 ； 所述 采光 房顶 结构 包括 顶梁 、 采光板 和 采光 托板 ， 所述 顶梁 的 下部 两端 分别 与 倾斜 横梁 连接 固定 ； 每个 所述 倾斜 横梁 上 依次 设置 若干个 立柱 ； 其中 采光板 通过 驳接 爪 嵌入 固定 在 所述 采光 托板 上且 驳接 爪 的 另一端 与 相对 应 的 每个 立柱 连接 固定 ； 每 两个 采光 托板 之间 分别 通过 螺栓 与 连接件 连接 固定 ； 其中 所述 连接件 底部 的 延伸 杆 通过 套环 与 所述 立柱 连接 固定 ， 其中 所述 套环 通过 定位 销 紧固 在 所述 立柱 的 调节 孔内 。 本 实用新型 的 有益 效果 ： 设计 合理 ， 结构 稳固 ； 节能 环保 且 美观 ， 同时 能够 实现 微调 便于 工作人员 操作 。 

圆 钢管 柱 与 混凝土 剪力墙 的 连接 节点   本 实用新型 公开 了 圆 钢管 柱 与 混凝土 剪力墙 的 连接 节点 ， 包括 设于 钢柱 外侧 的 若干块 间隔 布置 的 钢 连接 板 ， 每 一块 钢 连接 板上 还 接 水平 剪切 钢筋 ， 并且 每 一块 钢 连接 板 的 竖直 方向 的 长度 为 75 ? 125mm , 两块 相邻 的 钢 连接 板 之间 的 间距 为 150 ? 250mm 。 本 实用新型 的 方案 是 ， 在 圆 钢管 柱 侧面 沿 剪力墙 内 水平 钢筋 位置 焊接 一道 间隔 布置 的 钢 连接 板 ， 并且 钢 连接 板 厚度 通过 与 连接 钢筋 等 强度 得到 ， 钢 连接 板 宽度 通过 钢筋 与 连接 板 焊缝 与 钢筋 等 强 连接 确定 ， 为了 后期 浇筑 混凝土 方便 ， 保证 节点 处 混凝土 密实 饱满 ， 还 将 钢 连接 板 不 做成 通长 布置 ， 为 每隔 75 ? 125mm 设置 一块 长 150 ? 250mm 的 连接 板 ， 这样 就 便于 混凝土 流动 ， 以便 浇筑 密实 。 
